human	humanLabel	spouse	spouseLabel	child	childLabel	sibling	siblingLabel	father	fatherLabel	mother	motherLabel
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q215480	Duke Ferdinand of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q57528	Elisabeth Christine of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q267458	Duchess Luise of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q57528	Elisabeth Christine of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q370107	Princess Sophie Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q57528	Elisabeth Christine of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q543311	Charles I, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q57528	Elisabeth Christine of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q2640029	Albrecht Braunschweig	http://www.wikidata.org/entity/Q57528	Elisabeth Christine of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q57637	Juliana Maria of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q257541	Charlotte Christine of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q60262	Elisabeth Christine of Brunswick-WolfenbÃ¼ttel-Bevern	http://www.wikidata.org/entity/Q257541	Charlotte Christine of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q64243	Duke Anthony Ulrich of Brunswick	http://www.wikidata.org/entity/Q257541	Charlotte Christine of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q72431	Duke Louis Ernest of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q257541	Charlotte Christine of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q97298	Therese of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q257541	Charlotte Christine of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q111016	Friedrich Franz von Braunschweig-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q257541	Charlotte Christine of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q215480	Duke Ferdinand of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q257541	Charlotte Christine of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q267458	Duchess Luise of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q257541	Charlotte Christine of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q370107	Princess Sophie Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q257541	Charlotte Christine of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q543311	Charles I, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q257541	Charlotte Christine of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q259725	Princess Antoinette of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q551123	Ferdinand Albert II, Duke of Brunswick-WolfenbÃ¼ttel	http://www.wikidata.org/entity/Q2640029	Albrecht Braunschweig	http://www.wikidata.org/entity/Q257541	Charlotte Christine of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61512	Louis Rudolph, Duke of Brunswick-LÃ¼neburg	http://www.wikidata.org/entity/Q61264	Princess Christine Louise of Oettingen-Oettingen
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q60631	Charles Frederick, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q57671	Natalia Alexeievna of Russia	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q213715	Prince Bernhard of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q57671	Natalia Alexeievna of Russia	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q442227	Princess Caroline Louise of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q57671	Natalia Alexeievna of Russia	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q60631	Charles Frederick, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q213527	Louis I, Grand Duke of Hesse	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q213715	Prince Bernhard of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q213527	Louis I, Grand Duke of Hesse	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q442227	Princess Caroline Louise of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q213527	Louis I, Grand Duke of Hesse	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q60631	Charles Frederick, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q214304	Prince Christian of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q213715	Prince Bernhard of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q214304	Prince Christian of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q442227	Princess Caroline Louise of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q214304	Prince Christian of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q60631	Charles Frederick, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q235663	Frederika Louisa of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q213715	Prince Bernhard of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q235663	Frederika Louisa of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q442227	Princess Caroline Louise of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q235663	Frederika Louisa of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q60631	Charles Frederick, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q237730	Landgravine Amalie of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q213715	Prince Bernhard of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q237730	Landgravine Amalie of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q442227	Princess Caroline Louise of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q237730	Landgravine Amalie of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q60631	Charles Frederick, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q458358	Landgravine Caroline of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q213715	Prince Bernhard of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q458358	Landgravine Caroline of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q260513	Landgravine Louise of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213533	Karl August, Grand Duke of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q442227	Princess Caroline Louise of Saxe-Weimar-Eisenach	http://www.wikidata.org/entity/Q458358	Landgravine Caroline of Hesse-Darmstadt	http://www.wikidata.org/entity/Q213610	Louis IX, Landgrave of Hesse-Darmstadt	http://www.wikidata.org/entity/Q62063	Countess Palatine Caroline of ZweibrÃ¼cken
http://www.wikidata.org/entity/Q264644	Margravine Hedwig Sophie of Brandenburg	http://www.wikidata.org/entity/Q702876	William VI, Landgrave of Hesse-Kassel	http://www.wikidata.org/entity/Q61557	William VII, Landgrave of Hesse-Kassel	http://www.wikidata.org/entity/Q152727	Frederick William, Elector of Brandenburg	http://www.wikidata.org/entity/Q166675	George William, Elector of Brandenburg	http://www.wikidata.org/entity/Q61819	Elizabeth Charlotte of the Palatinate
http://www.wikidata.org/entity/Q264644	Margravine Hedwig Sophie of Brandenburg	http://www.wikidata.org/entity/Q702876	William VI, Landgrave of Hesse-Kassel	http://www.wikidata.org/entity/Q62516	Charles I, Landgrave of Hesse-Kassel	http://www.wikidata.org/entity/Q152727	Frederick William, Elector of Brandenburg	http://www.wikidata.org/entity/Q166675	George William, Elector of Brandenburg	http://www.wikidata.org/entity/Q61819	Elizabeth Charlotte of the Palatinate
http://www.wikidata.org/entity/Q264644	Margravine Hedwig Sophie of Brandenburg	http://www.wikidata.org/entity/Q702876	William VI, Landgrave of Hesse-Kassel	http://www.wikidata.org/entity/Q67695	Elisabeth Henriette of Hesse-Kassel	http://www.wikidata.org/entity/Q152727	Frederick William, Elector of Brandenburg	http://www.wikidata.org/entity/Q166675	George William, Elector of Brandenburg	http://www.wikidata.org/entity/Q61819	Elizabeth Charlotte of the Palatinate
http://www.wikidata.org/entity/Q264644	Margravine Hedwig Sophie of Brandenburg	http://www.wikidata.org/entity/Q702876	William VI, Landgrave of Hesse-Kassel	http://www.wikidata.org/entity/Q231820	Charlotte Amalie of Hesse-Kassel	http://www.wikidata.org/entity/Q152727	Frederick William, Elector of Brandenburg	http://www.wikidata.org/entity/Q166675	George William, Elector of Brandenburg	http://www.wikidata.org/entity/Q61819	Elizabeth Charlotte of the Palatinate
http://www.wikidata.org/entity/Q264644	Margravine Hedwig Sophie of Brandenburg	http://www.wikidata.org/entity/Q702876	William VI, Landgrave of Hesse-Kassel	http://www.wikidata.org/entity/Q558323	Philip, Landgrave of Hesse-Philippsthal	http://www.wikidata.org/entity/Q152727	Frederick William, Elector of Brandenburg	http://www.wikidata.org/entity/Q166675	George William, Elector of Brandenburg	http://www.wikidata.org/entity/Q61819	Elizabeth Charlotte of the Palatinate
http://www.wikidata.org/entity/Q264644	Margravine Hedwig Sophie of Brandenburg	http://www.wikidata.org/entity/Q702876	William VI, Landgrave of Hesse-Kassel	http://www.wikidata.org/entity/Q61557	William VII, Landgrave of Hesse-Kassel	http://www.wikidata.org/entity/Q433010	Margravine Louise Charlotte of Brandenburg	http://www.wikidata.org/entity/Q166675	George William, Elector of Brandenburg	http://www.wikidata.org/entity/Q61819	Elizabeth Charlotte of the Palatinate
http://www.wikidata.org/entity/Q264644	Margravine Hedwig Sophie of Brandenburg	http://www.wikidata.org/entity/Q702876	William VI, Landgrave of Hesse-Kassel	http://www.wikidata.org/entity/Q62516	Charles I, Landgrave of Hesse-Kassel	http://www.wikidata.org/entity/Q433010	Margravine Louise Charlotte of Brandenburg	http://www.wikidata.org/entity/Q166675	George William, Elector of Brandenburg	http://www.wikidata.org/entity/Q61819	Elizabeth Charlotte of the Palatinate
http://www.wikidata.org/entity/Q264644	Margravine Hedwig Sophie of Brandenburg	http://www.wikidata.org/entity/Q702876	William VI, Landgrave of Hesse-Kassel	http://www.wikidata.org/entity/Q67695	Elisabeth Henriette of Hesse-Kassel	http://www.wikidata.org/entity/Q433010	Margravine Louise Charlotte of Brandenburg	http://www.wikidata.org/entity/Q166675	George William, Elector of Brandenburg	http://www.wikidata.org/entity/Q61819	Elizabeth Charlotte of the Palatinate
http://www.wikidata.org/entity/Q264644	Margravine Hedwig Sophie of Brandenburg	http://www.wikidata.org/entity/Q702876	William VI, Landgrave of Hesse-Kassel	http://www.wikidata.org/entity/Q231820	Charlotte Amalie of Hesse-Kassel	http://www.wikidata.org/entity/Q433010	Margravine Louise Charlotte of Brandenburg	http://www.wikidata.org/entity/Q166675	George William, Elector of Brandenburg	http://www.wikidata.org/entity/Q61819	Elizabeth Charlotte of the Palatinate
http://www.wikidata.org/entity/Q264644	Margravine Hedwig Sophie of Brandenburg	http://www.wikidata.org/entity/Q702876	William VI, Landgrave of Hesse-Kassel	http://www.wikidata.org/entity/Q558323	Philip, Landgrave of Hesse-Philippsthal	http://www.wikidata.org/entity/Q433010	Margravine Louise Charlotte of Brandenburg	http://www.wikidata.org/entity/Q166675	George William, Elector of Brandenburg	http://www.wikidata.org/entity/Q61819	Elizabeth Charlotte of the Palatinate
http://www.wikidata.org/entity/Q367825	Salman of Saudi Arabia	http://www.wikidata.org/entity/Q30512408	Badreha bint Falah bin Sultan	http://www.wikidata.org/entity/Q4665821	Abdulaziz bin Salman	http://www.wikidata.org/entity/Q4115542	Abdul Majeed bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q151509	Ibn Saud	http://www.wikidata.org/entity/Q205051	Hassa bint Ahmed Al Sudairi
http://www.wikidata.org/entity/Q367825	Salman of Saudi Arabia	http://www.wikidata.org/entity/Q30512408	Badreha bint Falah bin Sultan	http://www.wikidata.org/entity/Q5429531	Fahd bin Salman bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q4115542	Abdul Majeed bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q151509	Ibn Saud	http://www.wikidata.org/entity/Q205051	Hassa bint Ahmed Al Sudairi
http://www.wikidata.org/entity/Q367825	Salman of Saudi Arabia	http://www.wikidata.org/entity/Q30512408	Badreha bint Falah bin Sultan	http://www.wikidata.org/entity/Q5431091	Faisal bin Salman bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q4115542	Abdul Majeed bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q151509	Ibn Saud	http://www.wikidata.org/entity/Q205051	Hassa bint Ahmed Al Sudairi
http://www.wikidata.org/entity/Q367825	Salman of Saudi Arabia	http://www.wikidata.org/entity/Q30512408	Badreha bint Falah bin Sultan	http://www.wikidata.org/entity/Q7855210	Turki bin Salman Al Saud	http://www.wikidata.org/entity/Q4115542	Abdul Majeed bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q151509	Ibn Saud	http://www.wikidata.org/entity/Q205051	Hassa bint Ahmed Al Sudairi
http://www.wikidata.org/entity/Q367825	Salman of Saudi Arabia	http://www.wikidata.org/entity/Q30512408	Badreha bint Falah bin Sultan	http://www.wikidata.org/entity/Q12178747	Ahmed bin Salman bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q4115542	Abdul Majeed bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q151509	Ibn Saud	http://www.wikidata.org/entity/Q205051	Hassa bint Ahmed Al Sudairi
http://www.wikidata.org/entity/Q367825	Salman of Saudi Arabia	http://www.wikidata.org/entity/Q30512408	Badreha bint Falah bin Sultan	http://www.wikidata.org/entity/Q379946	Sultan bin Salman Al Saud	http://www.wikidata.org/entity/Q4119087	Hazloul bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q151509	Ibn Saud	http://www.wikidata.org/entity/Q205051	Hassa bint Ahmed Al Sudairi
http://www.wikidata.org/entity/Q367825	Salman of Saudi Arabia	http://www.wikidata.org/entity/Q30512408	Badreha bint Falah bin Sultan	http://www.wikidata.org/entity/Q4665821	Abdulaziz bin Salman	http://www.wikidata.org/entity/Q4119087	Hazloul bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q151509	Ibn Saud	http://www.wikidata.org/entity/Q205051	Hassa bint Ahmed Al Sudairi
http://www.wikidata.org/entity/Q367825	Salman of Saudi Arabia	http://www.wikidata.org/entity/Q30512408	Badreha bint Falah bin Sultan	http://www.wikidata.org/entity/Q5429531	Fahd bin Salman bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q4119087	Hazloul bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q151509	Ibn Saud	http://www.wikidata.org/entity/Q205051	Hassa bint Ahmed Al Sudairi
http://www.wikidata.org/entity/Q367825	Salman of Saudi Arabia	http://www.wikidata.org/entity/Q30512408	Badreha bint Falah bin Sultan	http://www.wikidata.org/entity/Q5431091	Faisal bin Salman bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q4119087	Hazloul bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q151509	Ibn Saud	http://www.wikidata.org/entity/Q205051	Hassa bint Ahmed Al Sudairi
http://www.wikidata.org/entity/Q367825	Salman of Saudi Arabia	http://www.wikidata.org/entity/Q30512408	Badreha bint Falah bin Sultan	http://www.wikidata.org/entity/Q7855210	Turki bin Salman Al Saud	http://www.wikidata.org/entity/Q4119087	Hazloul bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q151509	Ibn Saud	http://www.wikidata.org/entity/Q205051	Hassa bint Ahmed Al Sudairi
http://www.wikidata.org/entity/Q367825	Salman of Saudi Arabia	http://www.wikidata.org/entity/Q30512408	Badreha bint Falah bin Sultan	http://www.wikidata.org/entity/Q12178747	Ahmed bin Salman bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q4119087	Hazloul bin Abdulaziz Al Saud	http://www.wikidata.org/entity/Q151509	Ibn Saud	http://www.wikidata.org/entity/Q205051	Hassa bint Ahmed Al Sudairi
